menu_id,image_id,page_number,height,width,,,,,,,,,,,,,,,,,
12622,4000009328,2,1852,2759,,,,,,,,,,,,,,,,,
12622,467002,1,2766,1875,,,,,,,,,,,,,,,,,
12624,4000008153,2,2615,1691,,,,,,,,,,,,,,,,,
12624,475809,1,2622,1740,,,,,,,,,,,,,,,,,
12625,4000008159,2,4848,3133,,,,,,,,,,,,,,,,,
12625,475815,1,4949,3261,,,,,,,,,,,,,,,,,
12626,4000008160,2,5611,3513,,,,,,,,,,,,,,,,,
12626,4000008161,3,5559,3229,,,,,,,,,,,,,,,,,
12626,4000008162,4,5644,3525,,,,,,,,,,,,,,,,,
12626,475816,1,5614,3549,,,,,,,,,,,,,,,,,
12627,4000008163,2,4580,2954,,,,,,,,,,,,,,,,,
12627,475817,1,4617,2990,,,,,,,,,,,,,,,,,
12628,4000008164,2,3133,2001,,,,,,,,,,,,,,,,,
12628,475818,1,3108,2021,,,,,,,,,,,,,,,,,
12629,4000008165,2,3328,2191,,,,,,,,,,,,,,,,,
12629,475829,1,3388,2158,,,,,,,,,,,,,,,,,
12630,4000008166,2,3666,2755,,,,,,,,,,,,,,,,,
12630,475830,1,3661,2758,,,,,,,,,,,,,,,,,
12632,4000001313,2,2910,1904,,,,,,,,,,,,,,,,,
12632,4000001314,3,2896,1904,,,,,,,,,,,,,,,,,
12632,4000001315,4,2896,1867,,,,,,,,,,,,,,,,,
12632,474546,1,2880,1903,,,,,,,,,,,,,,,,,
12633,4000001316,2,3236,2249,,,,,,,,,,,,,,,,,
12633,4000001317,3,3082,2213,,,,,,,,,,,,,,,,,
12633,4000001318,4,3402,2611,,,,,,,,,,,,,,,,,
12633,474551,1,3527,2669,,,,,,,,,,,,,,,,,
12635,4000000922,2,2122,1514,,,,,,,,,,,,,,,,,
12635,474376,1,2144,1502,,,,,,,,,,,,,,,,,
12636,4000000055,2,3495,2282,,,,,,,,,,,,,,,,,
12636,4000000056,3,3518,2290,,,,,,,,,,,,,,,,,
12636,4000000057,4,3551,2321,,,,,,,,,,,,,,,,,
12636,476926,1,3531,2306,,,,,,,,,,,,,,,,,
12637,4000002069,2,3302,2174,,,,,,,,,,,,,,,,,
12637,474800,1,3293,2145,,,,,,,,,,,,,,,,,
12638,4000013960,2,4633,2857,,,,,,,,,,,,,,,,,
12638,4000013961,3,4659,2823,,,,,,,,,,,,,,,,,
12638,4000013962,4,4675,2986,,,,,,,,,,,,,,,,,
12638,471634,1,4674,3064,,,,,,,,,,,,,,,,,
12639,4000013970,2,2991,1417,,,,,,,,,,,,,,,,,
12639,4000013971,3,2974,1454,,,,,,,,,,,,,,,,,
12639,4000013972,4,3005,1512,,,,,,,,,,,,,,,,,
12639,471640,1,2995,1514,,,,,,,,,,,,,,,,,
12640,4000013973,2,1494,1585,,,,,,,,,,,,,,,,,
12640,4000013974,3,1452,1727,,,,,,,,,,,,,,,,,
12640,4000013975,4,1478,1594,,,,,,,,,,,,,,,,,
12640,4000013976,5,1461,1710,,,,,,,,,,,,,,,,,
12640,4000013977,6,1465,1584,,,,,,,,,,,,,,,,,
12640,4000013978,7,1456,2118,,,,,,,,,,,,,,,,,
12640,471641,1,1466,2066,,,,,,,,,,,,,,,,,
12641,4000013979,2,2574,1749,,,,,,,,,,,,,,,,,
12641,471642,1,1724,2518,,,,,,,,,,,,,,,,,
12642,4000013980,2,1443,1147,,,,,,,,,,,,,,,,,
12642,4000013981,3,1414,1134,,,,,,,,,,,,,,,,,
12642,4000013982,4,1457,1306,,,,,,,,,,,,,,,,,
12642,471643,1,1452,1291,,,,,,,,,,,,,,,,,
12643,4000013983,2,3611,2406,,,,,,,,,,,,,,,,,
12643,4000013984,3,3735,2464,,,,,,,,,,,,,,,,,
12643,4000013985,4,3729,2460,,,,,,,,,,,,,,,,,
12643,4000013986,5,3703,2427,,,,,,,,,,,,,,,,,
12643,4000013987,6,3734,2436,,,,,,,,,,,,,,,,,
12643,4000013988,7,3619,2452,,,,,,,,,,,,,,,,,
12643,4000013989,8,2572,3690,,,,,,,,,,,,,,,,,
12643,471644,1,3703,2593,,,,,,,,,,,,,,,,,
12644,4000013990,2,3016,1565,,,,,,,,,,,,,,,,,
12644,4000013991,3,3034,1538,,,,,,,,,,,,,,,,,
12644,4000013992,4,3035,1655,,,,,,,,,,,,,,,,,
12644,471645,1,3043,1667,,,,,,,,,,,,,,,,,
12645,4000008389,2,2897,1882,,,,,,,,,,,,,,,,,
12645,4000008390,3,2875,1852,,,,,,,,,,,,,,,,,
12645,4000008391,4,2879,1849,,,,,,,,,,,,,,,,,
12645,466403,1,2915,1981,,,,,,,,,,,,,,,,,
12646,4000008395,2,4166,2488,,,,,,,,,,,,,,,,,
12646,466407,1,4155,2404,,,,,,,,,,,,,,,,,
12647,4000008396,2,1839,2743,,,,,,,,,,,,,,,,,
12647,466408,1,2767,1894,,,,,,,,,,,,,,,,,
12648,4000008398,2,1813,2781,,,,,,,,,,,,,,,,,
12648,466410,1,2785,1900,,,,,,,,,,,,,,,,,
12649,4000008400,2,1955,1362,,,,,,,,,,,,,,,,,
12649,4000008401,3,1947,1331,,,,,,,,,,,,,,,,,
12649,4000008402,4,1947,1357,,,,,,,,,,,,,,,,,
12649,466412,1,1955,1349,,,,,,,,,,,,,,,,,
12650,4000008403,2,3344,2196,,,,,,,,,,,,,,,,,
12650,466413,1,3326,2220,,,,,,,,,,,,,,,,,
12651,4000008406,2,3268,2162,,,,,,,,,,,,,,,,,
12651,466418,1,3351,2280,,,,,,,,,,,,,,,,,
12652,4000008407,2,3345,2229,,,,,,,,,,,,,,,,,
12652,466419,1,3388,2229,,,,,,,,,,,,,,,,,
12653,4000008408,2,3299,2132,,,,,,,,,,,,,,,,,
12653,466420,1,3310,2170,,,,,,,,,,,,,,,,,
12654,4000008637,2,3172,2213,,,,,,,,,,,,,,,,,
12654,466586,1,3215,2244,,,,,,,,,,,,,,,,,
12655,4000008638,2,3177,2369,,,,,,,,,,,,,,,,,
12655,466588,1,3150,2372,,,,,,,,,,,,,,,,,
12656,4000008639,2,2515,1815,,,,,,,,,,,,,,,,,
12656,466589,1,2489,1822,,,,,,,,,,,,,,,,,
12657,4000008640,2,1861,2742,,,,,,,,,,,,,,,,,
12657,466590,1,2728,1857,,,,,,,,,,,,,,,,,
12658,4000008904,2,3293,2076,,,,,,,,,,,,,,,,,
12658,466764,1,3321,2112,,,,,,,,,,,,,,,,,
12662,4000008932,2,2979,1366,,,,,,,,,,,,,,,,,
12662,4000008933,3,3034,1408,,,,,,,,,,,,,,,,,
12662,4000008934,4,3007,1468,,,,,,,,,,,,,,,,,
12662,466776,1,3035,1498,,,,,,,,,,,,,,,,,
12663,4000008937,2,2538,1882,,,,,,,,,,,,,,,,,
12663,4000008938,3,2517,1846,,,,,,,,,,,,,,,,,
12663,4000008939,4,2531,1945,,,,,,,,,,,,,,,,,
12663,466777,1,2517,1929,,,,,,,,,,,,,,,,,
12664,4000008940,2,2723,1950,,,,,,,,,,,,,,,,,
12664,466778,1,2732,1965,,,,,,,,,,,,,,,,,
12665,4000008941,2,4274,1718,,,,,,,,,,,,,,,,,
12665,4000008942,3,4331,1768,,,,,,,,,,,,,,,,,
12665,4000008943,4,4316,1867,,,,,,,,,,,,,,,,,
12665,466779,1,4330,1855,,,,,,,,,,,,,,,,,
12666,4000014000,2,3095,3094,,,,,,,,,,,,,,,,,
12666,4000014001,3,3117,3073,,,,,,,,,,,,,,,,,
12666,4000014002,4,3095,3103,,,,,,,,,,,,,,,,,
12666,471651,1,3073,3095,,,,,,,,,,,,,,,,,
12668,4000014010,2,3821,2481,,,,,,,,,,,,,,,,,
12668,4000014011,3,3809,2497,,,,,,,,,,,,,,,,,
12668,4000014012,4,3855,2637,,,,,,,,,,,,,,,,,
12668,471653,1,3855,2644,,,,,,,,,,,,,,,,,
12669,4000014017,2,2927,2317,,,,,,,,,,,,,,,,,
12669,471656,1,2948,2294,,,,,,,,,,,,,,,,,
12670,4000014018,2,3535,2307,,,,,,,,,,,,,,,,,
12670,471657,1,3528,2332,,,,,,,,,,,,,,,,,
12671,4000014020,2,3426,2304,,,,,,,,,,,,,,,,,
12671,471667,1,3383,2257,,,,,,,,,,,,,,,,,
12672,4000014021,2,2820,1865,,,,,,,,,,,,,,,,,
12672,471668,1,2828,1867,,,,,,,,,,,,,,,,,
12673,4000014022,2,2939,2298,,,,,,,,,,,,,,,,,
12673,471669,1,2930,2308,,,,,,,,,,,,,,,,,
12674,4000010545,2,3078,1938,,,,,,,,,,,,,,,,,
12674,468673,1,3081,1956,,,,,,,,,,,,,,,,,
12675,4000010548,2,2925,1889,,,,,,,,,,,,,,,,,
12675,468676,1,2940,1945,,,,,,,,,,,,,,,,,
12678,4000008410,2,3671,2358,,,,,,,,,,,,,,,,,
12678,466422,1,3595,2356,,,,,,,,,,,,,,,,,
12686,4000009678,2,1911,1330,,,,,,,,,,,,,,,,,
12686,467218,1,1934,1300,,,,,,,,,,,,,,,,,
12688,4000009681,2,3211,2021,,,,,,,,,,,,,,,,,
12688,467221,1,3190,1998,,,,,,,,,,,,,,,,,
12689,4000008650,2,2629,1821,,,,,,,,,,,,,,,,,
12689,466597,1,2600,1811,,,,,,,,,,,,,,,,,
12692,4000008655,2,2883,2025,,,,,,,,,,,,,,,,,
12692,466601,1,2864,2418,,,,,,,,,,,,,,,,,
12694,4000008660,2,3512,2334,,,,,,,,,,,,,,,,,
12694,466614,1,3508,2317,,,,,,,,,,,,,,,,,
12695,4000008944,2,4592,2990,,,,,,,,,,,,,,,,,
12695,466780,1,4592,2978,,,,,,,,,,,,,,,,,
12696,4000008945,2,2905,1855,,,,,,,,,,,,,,,,,
12696,466781,1,2901,1846,,,,,,,,,,,,,,,,,
12697,4000008947,2,2910,2116,,,,,,,,,,,,,,,,,
12697,466783,1,2884,2083,,,,,,,,,,,,,,,,,
12698,4000008948,2,3299,2087,,,,,,,,,,,,,,,,,
12698,466784,1,3291,2088,,,,,,,,,,,,,,,,,
12700,4000008950,2,4331,1781,,,,,,,,,,,,,,,,,
12700,4000008951,3,4311,1760,,,,,,,,,,,,,,,,,
12700,4000008952,4,4350,1863,,,,,,,,,,,,,,,,,
12700,466786,1,4350,1872,,,,,,,,,,,,,,,,,
12702,4000008960,2,2972,2072,,,,,,,,,,,,,,,,,
12702,466788,1,2970,2067,,,,,,,,,,,,,,,,,
12703,4000008961,2,2901,2108,,,,,,,,,,,,,,,,,
12703,466792,1,2893,2093,,,,,,,,,,,,,,,,,
12704,4000008962,2,4600,2775,,,,,,,,,,,,,,,,,
12704,4000008963,3,4659,2857,,,,,,,,,,,,,,,,,
12704,4000008964,4,4635,2769,,,,,,,,,,,,,,,,,
12704,466793,1,4586,2803,,,,,,,,,,,,,,,,,
12705,4000008965,2,2454,1572,,,,,,,,,,,,,,,,,
12705,466794,1,2458,1565,,,,,,,,,,,,,,,,,
12706,4000008967,2,3067,1943,,,,,,,,,,,,,,,,,
12706,466796,1,3056,1910,,,,,,,,,,,,,,,,,
12708,4000008974,2,3022,1898,,,,,,,,,,,,,,,,,
12708,466801,1,3064,1911,,,,,,,,,,,,,,,,,
12709,4000008978,2,2910,1905,,,,,,,,,,,,,,,,,
12709,466803,1,2931,1918,,,,,,,,,,,,,,,,,
12710,4000010560,2,3215,2264,,,,,,,,,,,,,,,,,
12710,468686,1,3239,2282,,,,,,,,,,,,,,,,,
12711,4000010562,2,3228,2283,,,,,,,,,,,,,,,,,
12711,468688,1,3230,2304,,,,,,,,,,,,,,,,,
12712,4000010573,2,2846,2194,,,,,,,,,,,,,,,,,
12712,4000010574,3,2879,2235,,,,,,,,,,,,,,,,,
12712,4000010575,4,2891,2335,,,,,,,,,,,,,,,,,
12712,468697,1,2880,2300,,,,,,,,,,,,,,,,,
12713,4000010578,2,4006,4280,,,,,,,,,,,,,,,,,
12713,468700,1,3960,4274,,,,,,,,,,,,,,,,,
12714,4000010581,2,2867,1985,,,,,,,,,,,,,,,,,
12714,468703,1,2846,1937,,,,,,,,,,,,,,,,,
12715,4000011448,2,3237,2622,,,,,,,,,,,,,,,,,
12715,476154,1,3258,2627,,,,,,,,,,,,,,,,,
12716,4000011451,2,3303,2270,,,,,,,,,,,,,,,,,
12716,476157,1,3297,2247,,,,,,,,,,,,,,,,,
12717,4000011452,2,2161,1183,,,,,,,,,,,,,,,,,
12717,4000011453,3,2144,1173,,,,,,,,,,,,,,,,,
12717,4000011454,4,2156,1266,,,,,,,,,,,,,,,,,
12717,476158,1,2169,1256,,,,,,,,,,,,,,,,,
12718,4000011455,2,3391,2239,,,,,,,,,,,,,,,,,
12718,476159,1,3375,2222,,,,,,,,,,,,,,,,,
12719,4000011456,2,3043,1923,,,,,,,,,,,,,,,,,
12719,476160,1,3068,1942,,,,,,,,,,,,,,,,,
12721,4000011460,2,3474,2282,,,,,,,,,,,,,,,,,
12721,476163,1,3482,2295,,,,,,,,,,,,,,,,,
12722,4000009682,2,3421,2056,,,,,,,,,,,,,,,,,
12722,467222,1,3385,2041,,,,,,,,,,,,,,,,,
12723,4000009689,2,3803,2517,,,,,,,,,,,,,,,,,
12723,4000009690,3,3807,2522,,,,,,,,,,,,,,,,,
12723,4000009691,4,3822,2500,,,,,,,,,,,,,,,,,
12723,467227,1,3788,2493,,,,,,,,,,,,,,,,,
12724,4000009692,2,4311,2548,,,,,,,,,,,,,,,,,
12724,4000009693,3,4291,2497,,,,,,,,,,,,,,,,,
12724,4000009694,4,4295,2574,,,,,,,,,,,,,,,,,
12724,467228,1,4309,2544,,,,,,,,,,,,,,,,,
12725,4000009705,2,3543,2360,,,,,,,,,,,,,,,,,
12725,467235,1,3604,2390,,,,,,,,,,,,,,,,,
12726,4000009706,2,3587,2381,,,,,,,,,,,,,,,,,
12726,467236,1,3599,2385,,,,,,,,,,,,,,,,,
12728,4000009722,2,3291,2084,,,,,,,,,,,,,,,,,
12728,467246,1,3285,2109,,,,,,,,,,,,,,,,,
12729,4000009723,2,3498,2112,,,,,,,,,,,,,,,,,
12729,467247,1,3521,2093,,,,,,,,,,,,,,,,,
12731,4000011464,2,2209,1411,,,,,,,,,,,,,,,,,
12731,476166,1,2221,1413,,,,,,,,,,,,,,,,,
12732,4000011465,2,3077,1932,,,,,,,,,,,,,,,,,
12732,476167,1,3064,1904,,,,,,,,,,,,,,,,,
12733,4000011466,2,3056,1908,,,,,,,,,,,,,,,,,
12733,476168,1,3093,1921,,,,,,,,,,,,,,,,,
12736,4000008178,2,3429,2215,,,,,,,,,,,,,,,,,
12736,475832,1,3452,2213,,,,,,,,,,,,,,,,,
12737,4000008191,2,5036,2756,,,,,,,,,,,,,,,,,
12737,4000008192,3,5059,2866,,,,,,,,,,,,,,,,,
12737,4000008193,4,5055,2998,,,,,,,,,,,,,,,,,
12737,475839,1,5055,2966,,,,,,,,,,,,,,,,,
12738,4000008194,2,2909,1789,,,,,,,,,,,,,,,,,
12738,475840,1,2925,1845,,,,,,,,,,,,,,,,,
12739,4000008195,2,2618,1691,,,,,,,,,,,,,,,,,
12739,475841,1,2634,1723,,,,,,,,,,,,,,,,,
12740,4000008196,2,1839,2717,,,,,,,,,,,,,,,,,
12740,475842,1,2757,1888,,,,,,,,,,,,,,,,,
12744,4000008206,2,2837,1891,,,,,,,,,,,,,,,,,
12744,475847,1,2895,1930,,,,,,,,,,,,,,,,,
12746,4000008208,2,3020,1977,,,,,,,,,,,,,,,,,
12746,475849,1,3052,1951,,,,,,,,,,,,,,,,,
12747,4000008209,2,2953,2148,,,,,,,,,,,,,,,,,
12747,475852,1,2962,2123,,,,,,,,,,,,,,,,,
12749,4000009329,2,1815,2712,,,,,,,,,,,,,,,,,
12749,467003,1,2691,1805,,,,,,,,,,,,,,,,,
12751,4000009333,2,3005,1955,,,,,,,,,,,,,,,,,
12751,467005,1,2975,2019,,,,,,,,,,,,,,,,,
12754,4000009353,2,4659,3062,,,,,,,,,,,,,,,,,
12754,4000009354,3,4633,2892,,,,,,,,,,,,,,,,,
12754,4000009355,4,4676,3045,,,,,,,,,,,,,,,,,
12754,467013,1,4697,3006,,,,,,,,,,,,,,,,,
12755,4000009356,2,4530,2836,,,,,,,,,,,,,,,,,
12755,4000009357,3,4617,2822,,,,,,,,,,,,,,,,,
12755,4000009358,4,4622,3038,,,,,,,,,,,,,,,,,
12755,467014,1,4737,3060,,,,,,,,,,,,,,,,,
12757,4000009362,2,3604,2420,,,,,,,,,,,,,,,,,
12757,467017,1,3571,2401,,,,,,,,,,,,,,,,,
12758,4000009363,2,3833,2479,,,,,,,,,,,,,,,,,
12758,4000009364,3,3830,2448,,,,,,,,,,,,,,,,,
12758,4000009365,4,3810,2519,,,,,,,,,,,,,,,,,
12758,467018,1,3831,2531,,,,,,,,,,,,,,,,,
12759,4000009366,2,3023,1742,,,,,,,,,,,,,,,,,
12759,467019,1,3005,1754,,,,,,,,,,,,,,,,,
12760,4000009367,2,2257,1577,,,,,,,,,,,,,,,,,
12760,467020,1,2260,1604,,,,,,,,,,,,,,,,,
12761,4000009368,2,2949,1955,,,,,,,,,,,,,,,,,
12761,467021,1,2961,1933,,,,,,,,,,,,,,,,,
12762,4000009369,2,2936,1958,,,,,,,,,,,,,,,,,
12762,467022,1,2930,1936,,,,,,,,,,,,,,,,,
12763,4000009373,2,3013,1959,,,,,,,,,,,,,,,,,
12763,467026,1,3035,2019,,,,,,,,,,,,,,,,,
12764,4000009374,2,2617,1788,,,,,,,,,,,,,,,,,
12764,4000009375,3,2629,1820,,,,,,,,,,,,,,,,,
12764,4000009376,4,2608,1797,,,,,,,,,,,,,,,,,
12764,467027,1,2622,1807,,,,,,,,,,,,,,,,,
12765,4000009377,2,3432,2290,,,,,,,,,,,,,,,,,
12765,467028,1,3387,2274,,,,,,,,,,,,,,,,,
12766,4000009378,2,3149,2198,,,,,,,,,,,,,,,,,
12766,4000009379,3,3147,2162,,,,,,,,,,,,,,,,,
12766,4000009380,4,3152,2234,,,,,,,,,,,,,,,,,
12766,467029,1,3172,2211,,,,,,,,,,,,,,,,,
12767,4000009382,2,1821,2708,,,,,,,,,,,,,,,,,
12767,467031,1,2774,1853,,,,,,,,,,,,,,,,,
12768,4000008440,2,3310,2136,,,,,,,,,,,,,,,,,
12768,466449,1,3311,2136,,,,,,,,,,,,,,,,,
12769,4000008442,2,3373,2215,,,,,,,,,,,,,,,,,
12769,466451,1,3317,2151,,,,,,,,,,,,,,,,,
12770,4000008443,2,2594,1829,,,,,,,,,,,,,,,,,
12770,466452,1,2579,1831,,,,,,,,,,,,,,,,,
12771,4000008444,2,1825,2703,,,,,,,,,,,,,,,,,
12771,466453,1,2738,1869,,,,,,,,,,,,,,,,,
12772,4000008661,2,3525,2317,,,,,,,,,,,,,,,,,
12772,466615,1,3525,2354,,,,,,,,,,,,,,,,,
12773,4000008662,2,3536,2193,,,,,,,,,,,,,,,,,
12773,4000008663,3,3519,2252,,,,,,,,,,,,,,,,,
12773,4000008664,4,3530,2321,,,,,,,,,,,,,,,,,
12773,466616,1,3593,2377,,,,,,,,,,,,,,,,,
12774,4000008665,2,4071,2699,,,,,,,,,,,,,,,,,
12774,466621,1,4080,2694,,,,,,,,,,,,,,,,,
12775,4000008666,2,3867,2400,,,,,,,,,,,,,,,,,
12775,4000008667,3,3881,2410,,,,,,,,,,,,,,,,,
12775,4000008668,4,3903,2520,,,,,,,,,,,,,,,,,
12775,466623,1,3916,2515,,,,,,,,,,,,,,,,,
12776,4000008669,2,3370,2143,,,,,,,,,,,,,,,,,
12776,466631,1,3342,2135,,,,,,,,,,,,,,,,,
12777,4000008670,2,2822,1896,,,,,,,,,,,,,,,,,
12777,466632,1,2850,1912,,,,,,,,,,,,,,,,,
12778,4000007997,2,1829,2730,,,,,,,,,,,,,,,,,
12778,475691,1,2744,1828,,,,,,,,,,,,,,,,,
12779,4000007998,2,3143,2358,,,,,,,,,,,,,,,,,
12779,475692,1,3130,2351,,,,,,,,,,,,,,,,,
12780,4000008002,2,2838,3707,,,,,,,,,,,,,,,,,
12780,475696,1,2857,3698,,,,,,,,,,,,,,,,,
12781,4000008003,2,3696,2350,,,,,,,,,,,,,,,,,
12781,4000008004,3,3689,2337,,,,,,,,,,,,,,,,,
12781,4000008005,4,3694,2328,,,,,,,,,,,,,,,,,
12781,475697,1,3715,2334,,,,,,,,,,,,,,,,,
12782,4000008006,2,3649,2585,,,,,,,,,,,,,,,,,
12782,4000008007,3,3641,2539,,,,,,,,,,,,,,,,,
12782,4000008008,4,3652,2585,,,,,,,,,,,,,,,,,
12782,475698,1,3651,2587,,,,,,,,,,,,,,,,,
12783,4000008009,2,4057,2576,,,,,,,,,,,,,,,,,
12783,4000008010,3,4089,2588,,,,,,,,,,,,,,,,,
12783,4000008011,4,4084,2606,,,,,,,,,,,,,,,,,
12783,475699,1,4044,2537,,,,,,,,,,,,,,,,,
12784,4000008012,2,4521,2846,,,,,,,,,,,,,,,,,
12784,4000008013,3,4502,2803,,,,,,,,,,,,,,,,,
12784,4000008014,4,4551,2965,,,,,,,,,,,,,,,,,
12784,475700,1,4550,2948,,,,,,,,,,,,,,,,,
12785,4000008015,2,2792,2251,,,,,,,,,,,,,,,,,
12785,475701,1,2801,2302,,,,,,,,,,,,,,,,,
12786,4000008016,2,3100,2194,,,,,,,,,,,,,,,,,
12786,475702,1,3108,2196,,,,,,,,,,,,,,,,,
12787,4000008018,2,4367,3351,,,,,,,,,,,,,,,,,
12787,475704,1,4397,3367,,,,,,,,,,,,,,,,,
12788,4000008019,2,3873,2350,,,,,,,,,,,,,,,,,
12788,475705,1,3905,2392,,,,,,,,,,,,,,,,,
12789,4000008020,2,3875,2487,,,,,,,,,,,,,,,,,
12789,4000008021,3,3848,2454,,,,,,,,,,,,,,,,,
12789,4000008022,4,3862,2468,,,,,,,,,,,,,,,,,
12789,475706,1,3879,2471,,,,,,,,,,,,,,,,,
12790,4000008023,2,2971,2221,,,,,,,,,,,,,,,,,
12790,475707,1,2961,2211,,,,,,,,,,,,,,,,,
12792,4000008031,2,2953,1783,,,,,,,,,,,,,,,,,
12792,475709,1,2953,1796,,,,,,,,,,,,,,,,,
12793,4000008032,2,3080,1976,,,,,,,,,,,,,,,,,
12793,475710,1,3074,1973,,,,,,,,,,,,,,,,,
12794,4000008979,2,2672,1798,,,,,,,,,,,,,,,,,
12794,466804,1,2711,1806,,,,,,,,,,,,,,,,,
12795,4000008980,2,2837,2291,,,,,,,,,,,,,,,,,
12795,466806,1,2824,2254,,,,,,,,,,,,,,,,,
12796,4000008982,2,2062,1693,,,,,,,,,,,,,,,,,
12796,466807,1,2101,1713,,,,,,,,,,,,,,,,,
12797,4000008983,2,2969,1884,,,,,,,,,,,,,,,,,
12797,466808,1,2936,1874,,,,,,,,,,,,,,,,,
12798,4000008984,2,2321,1614,,,,,,,,,,,,,,,,,
12798,4000008985,3,2325,1610,,,,,,,,,,,,,,,,,
12798,4000008986,4,2342,1695,,,,,,,,,,,,,,,,,
12798,466809,1,2321,1689,,,,,,,,,,,,,,,,,
12799,4000008987,2,2479,1594,,,,,,,,,,,,,,,,,
12799,466810,1,2480,1612,,,,,,,,,,,,,,,,,
12800,4000008988,2,2953,1882,,,,,,,,,,,,,,,,,
12800,466811,1,2963,1863,,,,,,,,,,,,,,,,,
12801,4000008989,2,3541,2241,,,,,,,,,,,,,,,,,
12801,4000008990,3,3931,2611,,,,,,,,,,,,,,,,,
12801,4000008991,4,3921,2639,,,,,,,,,,,,,,,,,
12801,4000008992,5,3554,2235,,,,,,,,,,,,,,,,,
12801,4000008993,6,3529,2377,,,,,,,,,,,,,,,,,
12801,466812,1,3516,2317,,,,,,,,,,,,,,,,,
12802,4000008994,2,3340,2297,,,,,,,,,,,,,,,,,
12802,466813,1,3309,2257,,,,,,,,,,,,,,,,,
12803,4000008995,2,2514,1610,,,,,,,,,,,,,,,,,
12803,466814,1,2454,1572,,,,,,,,,,,,,,,,,
12804,4000008998,2,4073,2647,,,,,,,,,,,,,,,,,
12804,466817,1,4071,2661,,,,,,,,,,,,,,,,,
12805,4000008999,2,2859,2260,,,,,,,,,,,,,,,,,
12805,466818,1,2861,2281,,,,,,,,,,,,,,,,,
12806,4000009000,2,3081,2153,,,,,,,,,,,,,,,,,
12806,466819,1,3100,2174,,,,,,,,,,,,,,,,,
12807,4000009003,2,2479,1578,,,,,,,,,,,,,,,,,
12807,466820,1,2422,1536,,,,,,,,,,,,,,,,,
12808,4000009004,2,3693,2210,,,,,,,,,,,,,,,,,
12808,4000009005,3,3681,2223,,,,,,,,,,,,,,,,,
12808,4000009006,4,3691,2328,,,,,,,,,,,,,,,,,
12808,466821,1,3692,2304,,,,,,,,,,,,,,,,,
12809,4000009008,2,1822,2709,,,,,,,,,,,,,,,,,
12809,466823,1,2737,1834,,,,,,,,,,,,,,,,,
12810,4000009384,2,3014,1973,,,,,,,,,,,,,,,,,
12810,467033,1,2999,1964,,,,,,,,,,,,,,,,,
12811,4000009386,2,3493,2290,,,,,,,,,,,,,,,,,
12811,467037,1,3486,2269,,,,,,,,,,,,,,,,,
12812,4000009387,2,3123,2155,,,,,,,,,,,,,,,,,
12812,4000009388,3,3144,2153,,,,,,,,,,,,,,,,,
12812,4000009389,4,3148,2217,,,,,,,,,,,,,,,,,
12812,467039,1,3146,2235,,,,,,,,,,,,,,,,,
12813,4000009390,2,2906,2454,,,,,,,,,,,,,,,,,
12813,467040,1,2892,2418,,,,,,,,,,,,,,,,,
12814,4000009391,2,4975,2572,,,,,,,,,,,,,,,,,
12814,4000009392,3,4968,2528,,,,,,,,,,,,,,,,,
12814,4000009393,4,5002,2590,,,,,,,,,,,,,,,,,
12814,467041,1,5019,2596,,,,,,,,,,,,,,,,,
12815,4000009394,2,4048,2817,,,,,,,,,,,,,,,,,
12815,4000009395,3,4054,2833,,,,,,,,,,,,,,,,,
12815,4000009396,4,4062,2841,,,,,,,,,,,,,,,,,
12815,467042,1,4092,2789,,,,,,,,,,,,,,,,,
12816,4000009397,2,2926,1901,,,,,,,,,,,,,,,,,
12816,467043,1,2913,1877,,,,,,,,,,,,,,,,,
12817,4000009398,2,2399,1997,,,,,,,,,,,,,,,,,
12817,467044,1,2402,1971,,,,,,,,,,,,,,,,,
12818,4000009399,2,2384,2051,,,,,,,,,,,,,,,,,
12818,467045,1,2350,1967,,,,,,,,,,,,,,,,,
12819,4000009400,2,3909,2757,,,,,,,,,,,,,,,,,
12819,4000009401,3,3875,2576,,,,,,,,,,,,,,,,,
12819,4000009402,4,3940,2603,,,,,,,,,,,,,,,,,
12819,4000009403,5,3954,2064,,,,,,,,,,,,,,,,,
12819,4000009404,6,3946,2020,,,,,,,,,,,,,,,,,
12819,467046,1,3929,2686,,,,,,,,,,,,,,,,,
12820,4000009405,2,3239,2308,,,,,,,,,,,,,,,,,
12820,4000009406,3,3247,2314,,,,,,,,,,,,,,,,,
12820,4000009407,4,3237,2331,,,,,,,,,,,,,,,,,
12820,467047,1,3257,2330,,,,,,,,,,,,,,,,,
12821,4000009410,2,1822,2738,,,,,,,,,,,,,,,,,
12821,467050,1,2756,1854,,,,,,,,,,,,,,,,,
12822,4000009411,2,3541,2356,,,,,,,,,,,,,,,,,
12822,467051,1,3566,2336,,,,,,,,,,,,,,,,,
12823,4000009412,2,4563,3014,,,,,,,,,,,,,,,,,
12823,467055,1,4535,3042,,,,,,,,,,,,,,,,,
12824,4000009413,2,2694,2187,,,,,,,,,,,,,,,,,
12824,4000009414,3,2687,2110,,,,,,,,,,,,,,,,,
12824,4000009415,4,2716,2110,,,,,,,,,,,,,,,,,
12824,467056,1,2720,2121,,,,,,,,,,,,,,,,,
12826,4000009419,2,2975,2233,,,,,,,,,,,,,,,,,
12826,4000009420,3,2927,2136,,,,,,,,,,,,,,,,,
